,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
19367,,"Korea, South",36.0,128.0,2020-04-03,10062,174,6021.0,3867.0
19368,,Kuwait,29.5,47.75,2020-04-03,417,0,82.0,335.0
19369,,Kyrgyzstan,41.2044,74.7661,2020-04-03,130,1,6.0,123.0
19370,,Latvia,56.8796,24.6032,2020-04-03,493,1,1.0,491.0
19371,,Lebanon,33.8547,35.8623,2020-04-03,508,17,50.0,441.0
19372,,Liberia,6.4281,-9.4295,2020-04-03,7,0,0.0,7.0
19373,,Liechtenstein,47.14,9.55,2020-04-03,75,0,0.0,75.0
19374,,Lithuania,55.1694,23.8813,2020-04-03,696,9,7.0,680.0
19375,,Luxembourg,49.8153,6.1296,2020-04-03,2612,31,500.0,2081.0
19376,,Madagascar,-18.7669,46.8691,2020-04-03,70,0,0.0,70.0
19377,,Malaysia,2.5,112.5,2020-04-03,3333,53,827.0,2453.0
19378,,Maldives,3.2028,73.2207,2020-04-03,19,0,13.0,6.0
19379,,Malta,35.9375,14.3754,2020-04-03,202,0,2.0,200.0
19380,,Mauritania,21.0079,10.9408,2020-04-03,6,1,2.0,3.0
19381,,Mauritius,-20.2,57.5,2020-04-03,186,7,0.0,179.0
19382,,Mexico,23.6345,-102.5528,2020-04-03,1688,60,633.0,995.0
19383,,Moldova,47.4116,28.3699,2020-04-03,591,8,26.0,557.0
19384,,Monaco,43.7333,7.4167,2020-04-03,64,1,3.0,60.0
19385,,Mongolia,46.8625,103.8467,2020-04-03,14,0,2.0,12.0
19386,,Montenegro,42.5,19.3,2020-04-03,174,2,1.0,171.0
19387,,Morocco,31.7917,-7.0926,2020-04-03,791,48,57.0,686.0
19388,,Namibia,-22.9576,18.4904,2020-04-03,14,0,3.0,11.0
19389,,Nepal,28.1667,84.25,2020-04-03,6,0,1.0,5.0
19390,Aruba,Netherlands,12.5186,-70.0358,2020-04-03,62,0,1.0,61.0
19391,Curacao,Netherlands,12.1696,-68.99,2020-04-03,11,1,3.0,7.0
19392,Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-03,23,2,6.0,15.0
19393,,Netherlands,52.1326,5.2913,2020-04-03,15723,1487,250.0,13986.0
19394,,New Zealand,-40.9006,174.886,2020-04-03,868,1,103.0,764.0
19395,,Nicaragua,12.8654,-85.2072,2020-04-03,5,1,0.0,4.0
19396,,Niger,17.6078,8.0817,2020-04-03,120,5,0.0,115.0
19397,,Nigeria,9.082,8.6753,2020-04-03,210,4,25.0,181.0
19398,,North Macedonia,41.6086,21.7453,2020-04-03,430,12,20.0,398.0
19399,,Norway,60.472,8.4689,2020-04-03,5370,59,32.0,5279.0
19400,,Oman,21.0,57.0,2020-04-03,252,1,57.0,194.0
19401,,Pakistan,30.3753,69.3451,2020-04-03,2686,40,126.0,2520.0
19402,,Panama,8.538,-80.7821,2020-04-03,1475,37,10.0,1428.0
19403,,Papua New Guinea,-6.315,143.9555,2020-04-03,1,0,0.0,1.0
19404,,Paraguay,-23.4425,-58.4438,2020-04-03,92,3,6.0,83.0
19405,,Peru,-9.19,-75.0152,2020-04-03,1595,61,537.0,997.0
19406,,Philippines,13.0,122.0,2020-04-03,3018,136,52.0,2830.0
19407,,Poland,51.9194,19.1451,2020-04-03,3383,71,56.0,3256.0
19408,,Portugal,39.3999,-8.2245,2020-04-03,9886,246,68.0,9572.0
19409,,Qatar,25.3548,51.1839,2020-04-03,1075,3,93.0,979.0
19410,,Romania,45.9432,24.9668,2020-04-03,3183,133,283.0,2767.0
19411,,Russia,60.0,90.0,2020-04-03,4149,34,281.0,3834.0
19412,,Rwanda,-1.9403,29.8739,2020-04-03,89,0,0.0,89.0
19413,,Saint Lucia,13.9094,-60.9789,2020-04-03,13,0,1.0,12.0
19414,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-03,3,0,1.0,2.0
19415,,San Marino,43.9424,12.4578,2020-04-03,245,30,21.0,194.0
19416,,Saudi Arabia,24.0,45.0,2020-04-03,2039,25,351.0,1663.0
19417,,Senegal,14.4974,-14.4524,2020-04-03,207,1,66.0,140.0
19418,,Serbia,44.0165,21.0059,2020-04-03,1476,39,0.0,1437.0
19419,,Seychelles,-4.6796,55.492,2020-04-03,10,0,0.0,10.0
19420,,Singapore,1.2833,103.8333,2020-04-03,1114,5,282.0,827.0
19421,,Slovakia,48.669,19.699,2020-04-03,450,1,10.0,439.0
19422,,Slovenia,46.1512,14.9955,2020-04-03,934,20,70.0,844.0
19423,,Somalia,5.1521,46.1996,2020-04-03,7,0,1.0,6.0
19424,,South Africa,-30.5595,22.9375,2020-04-03,1505,9,95.0,1401.0
19425,,Spain,40.0,-4.0,2020-04-03,119199,11198,30513.0,77488.0
19426,,Sri Lanka,7.0,81.0,2020-04-03,159,4,24.0,131.0
19427,,Sudan,12.8628,30.2176,2020-04-03,10,2,2.0,6.0
19428,,Suriname,3.9193,-56.0278,2020-04-03,10,1,0.0,9.0
19429,,Sweden,63.0,16.0,2020-04-03,6131,358,205.0,5568.0
19430,,Switzerland,46.8182,8.2275,2020-04-03,19606,591,4846.0,14169.0
19431,,Taiwan*,23.7,121.0,2020-04-03,348,5,50.0,293.0
19432,,Tanzania,-6.369,34.8888,2020-04-03,20,1,3.0,16.0
19433,,Thailand,15.0,101.0,2020-04-03,1978,19,612.0,1347.0
19434,,Togo,8.6195,0.8248,2020-04-03,40,3,17.0,20.0
19435,,Trinidad and Tobago,10.6918,-61.2225,2020-04-03,98,6,1.0,91.0
19436,,Tunisia,34.0,9.0,2020-04-03,495,18,5.0,472.0
19437,,Turkey,38.9637,35.2433,2020-04-03,20921,425,484.0,20012.0
19438,,Uganda,1.0,32.0,2020-04-03,48,0,0.0,48.0
19439,,Ukraine,48.3794,31.1656,2020-04-03,1072,27,22.0,1023.0
19440,,United Arab Emirates,24.0,54.0,2020-04-03,1264,9,108.0,1147.0
19441,Bermuda,United Kingdom,32.3078,-64.7505,2020-04-03,35,0,14.0,21.0
19442,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-03,28,1,0.0,27.0
19443,Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-03,232,4,13.0,215.0
19444,Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-03,95,0,46.0,49.0
19445,Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-03,114,1,0.0,113.0
19446,Montserrat,United Kingdom,16.7425,-62.1874,2020-04-03,6,0,0.0,6.0
19447,,United Kingdom,55.3781,-3.4360000000000004,2020-04-03,38168,4461,135.0,33572.0
19448,,Uruguay,-32.5228,-55.7658,2020-04-03,386,4,86.0,296.0
19449,,US,37.0902,-95.7129,2020-04-03,275367,9246,9707.0,256414.0
19450,,Uzbekistan,41.3775,64.5853,2020-04-03,227,2,25.0,200.0
19451,,Venezuela,6.4238,-66.5897,2020-04-03,153,7,52.0,94.0
19452,,Vietnam,16.0,108.0,2020-04-03,237,0,85.0,152.0
19453,,Zambia,-15.4167,28.2833,2020-04-03,39,1,2.0,36.0
19454,,Zimbabwe,-20.0,30.0,2020-04-03,9,1,0.0,8.0
19456,,Dominica,15.415,-61.371,2020-04-03,12,0,0.0,12.0
19457,,Grenada,12.1165,-61.679,2020-04-03,12,0,0.0,12.0
19458,,Mozambique,-18.665695,35.529562,2020-04-03,10,0,0.0,10.0
19459,,Syria,34.802075,38.99681500000001,2020-04-03,16,2,0.0,14.0
19460,,Timor-Leste,-8.874217,125.727539,2020-04-03,1,0,0.0,1.0
19461,,Belize,13.1939,-59.5432,2020-04-03,4,0,0.0,4.0
19462,Recovered,Canada,0.0,0.0,2020-04-03,0,0,0.0,0.0
19463,,Laos,19.85627,102.495496,2020-04-03,10,0,0.0,10.0
19464,,Libya,26.3351,17.228331,2020-04-03,11,1,0.0,10.0
19465,,West Bank and Gaza,31.9522,35.2332,2020-04-03,194,1,21.0,172.0
19466,,Guinea-Bissau,11.8037,-15.1804,2020-04-03,15,0,0.0,15.0
19467,,Mali,17.570692,-3.996166000000001,2020-04-03,39,3,0.0,36.0
19468,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-03,9,0,0.0,9.0
19469,Northwest Territories,Canada,64.8255,-124.8457,2020-04-03,2,0,0.0,2.0
19470,Yukon,Canada,64.2823,-135.0,2020-04-03,6,0,0.0,6.0
19471,,Kosovo,42.602636,20.902977,2020-04-03,126,1,10.0,115.0
19472,,Burma,21.9162,95.956,2020-04-03,20,1,0.0,19.0
19473,Anguilla,United Kingdom,18.2206,-63.0686,2020-04-03,3,0,0.0,3.0
19474,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-03,3,0,0.0,3.0
19475,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-03,5,0,0.0,5.0
19477,,Botswana,-22.3285,24.6849,2020-04-03,4,1,0.0,3.0
19478,,Burundi,-3.3731,29.9189,2020-04-03,3,0,0.0,3.0
19479,,Sierra Leone,8.460555000000001,-11.779889,2020-04-03,2,0,0.0,2.0
19480,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-03,2,0,0.0,2.0
19481,,Malawi,-13.254307999999998,34.301525,2020-04-03,3,0,0.0,3.0
19482,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-03,0,0,0.0,0.0
19483,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-03,0,0,0.0,0.0
19484,,South Sudan,6.877000000000002,31.307,2020-04-03,0,0,0.0,0.0
19485,,Western Sahara,24.2155,-12.8858,2020-04-03,0,0,0.0,0.0
19486,,Sao Tome and Principe,0.18636,6.613081,2020-04-03,0,0,0.0,0.0
19487,,Yemen,15.552727,48.516388,2020-04-03,0,0,0.0,0.0
19488,,Comoros,-11.6455,43.3333,2020-04-03,0,0,0.0,0.0
19489,,Tajikistan,38.861034,71.276093,2020-04-03,0,0,0.0,0.0
19490,,Lesotho,-29.609988,28.233608,2020-04-03,0,0,0.0,0.0
19491,,Afghanistan,33.0,65.0,2020-04-04,299,7,10.0,282.0
19492,,Albania,41.1533,20.1683,2020-04-04,333,20,99.0,214.0
19493,,Algeria,28.0339,1.6596,2020-04-04,1251,130,90.0,1031.0
19494,,Andorra,42.5063,1.5218,2020-04-04,466,17,21.0,428.0
19495,,Angola,-11.2027,17.8739,2020-04-04,10,2,2.0,6.0
19496,,Antigua and Barbuda,17.0608,-61.7964,2020-04-04,15,0,0.0,15.0
19497,,Argentina,-38.4161,-63.6167,2020-04-04,1451,43,279.0,1129.0
19498,,Armenia,40.0691,45.0382,2020-04-04,770,7,43.0,720.0
19499,Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-04,93,2,18.0,73.0
19500,New South Wales,Australia,-33.8688,151.2093,2020-04-04,2493,12,4.0,2477.0
19501,Northern Territory,Australia,-12.4634,130.8456,2020-04-04,26,0,1.0,25.0
19502,Queensland,Australia,-28.0167,153.4,2020-04-04,900,4,8.0,888.0
19503,South Australia,Australia,-34.9285,138.6007,2020-04-04,407,0,46.0,361.0
19504,Tasmania,Australia,-41.4545,145.9707,2020-04-04,80,2,5.0,73.0
19505,Victoria,Australia,-37.8136,144.9631,2020-04-04,1115,8,527.0,580.0
19506,Western Australia,Australia,-31.9505,115.8605,2020-04-04,436,2,92.0,342.0
19507,,Austria,47.5162,14.5501,2020-04-04,11781,186,2507.0,9088.0
19508,,Azerbaijan,40.1431,47.5769,2020-04-04,521,5,32.0,484.0
19509,,Bahamas,25.0343,-77.3963,2020-04-04,28,4,0.0,24.0
19510,,Bahrain,26.0275,50.55,2020-04-04,688,4,423.0,261.0
19511,,Bangladesh,23.685,90.3563,2020-04-04,70,8,30.0,32.0
19512,,Barbados,13.1939,-59.5432,2020-04-04,52,0,0.0,52.0
19513,,Belarus,53.7098,27.9534,2020-04-04,440,5,53.0,382.0
19514,,Belgium,50.8333,4.0,2020-04-04,18431,1283,3247.0,13901.0
19515,,Benin,9.3077,2.3158,2020-04-04,16,0,2.0,14.0
19516,,Bhutan,27.5142,90.4336,2020-04-04,5,0,2.0,3.0
19517,,Bolivia,-16.2902,-63.5887,2020-04-04,139,10,1.0,128.0
19518,,Bosnia and Herzegovina,43.9159,17.6791,2020-04-04,624,21,30.0,573.0
19519,,Brazil,-14.235,-51.9253,2020-04-04,10360,445,127.0,9788.0
19520,,Brunei,4.5353,114.7277,2020-04-04,135,1,66.0,68.0
19521,,Bulgaria,42.7339,25.4858,2020-04-04,503,17,34.0,452.0
19522,,Burkina Faso,12.2383,-1.5616,2020-04-04,318,16,66.0,236.0
19523,,Cabo Verde,16.5388,-23.0418,2020-04-04,7,1,0.0,6.0
19524,,Cambodia,11.55,104.9167,2020-04-04,114,0,50.0,64.0
19525,,Cameroon,3.848,11.5021,2020-04-04,555,9,17.0,529.0
19526,Alberta,Canada,53.9333,-116.5765,2020-04-04,1075,18,0.0,1057.0
19527,British Columbia,Canada,49.2827,-123.1207,2020-04-04,1203,38,0.0,1165.0
19529,Manitoba,Canada,53.7609,-98.8139,2020-04-04,182,2,0.0,180.0
19530,New Brunswick,Canada,46.5653,-66.4619,2020-04-04,91,0,0.0,91.0
19531,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-04,195,1,0.0,194.0
19532,Nova Scotia,Canada,44.682,-63.7443,2020-04-04,236,0,0.0,236.0
19533,Ontario,Canada,51.2538,-85.3232,2020-04-04,3630,94,0.0,3536.0
19534,Prince Edward Island,Canada,46.5107,-63.4168,2020-04-04,22,0,0.0,22.0
19535,Quebec,Canada,52.9399,-73.5491,2020-04-04,6101,61,0.0,6040.0
19536,Saskatchewan,Canada,52.9399,-106.4509,2020-04-04,220,3,0.0,217.0
19537,,Central African Republic,6.6111,20.9394,2020-04-04,8,0,0.0,8.0
19538,,Chad,15.4542,18.7322,2020-04-04,9,0,0.0,9.0
19539,,Chile,-35.6751,-71.543,2020-04-04,4161,27,528.0,3606.0
19540,Anhui,China,31.8257,117.2264,2020-04-04,990,6,984.0,0.0
19541,Beijing,China,40.1824,116.4142,2020-04-04,585,8,438.0,139.0
19542,Chongqing,China,30.0572,107.874,2020-04-04,579,6,570.0,3.0
19543,Fujian,China,26.0789,117.9874,2020-04-04,350,1,301.0,48.0
19544,Gansu,China,37.8099,101.0583,2020-04-04,138,2,131.0,5.0
19545,Guangdong,China,23.3417,113.4244,2020-04-04,1516,8,1378.0,130.0
19546,Guangxi,China,23.8298,108.7881,2020-04-04,254,2,252.0,0.0
19547,Guizhou,China,26.8154,106.8748,2020-04-04,146,2,144.0,0.0
19548,Hainan,China,19.1959,109.7453,2020-04-04,168,6,162.0,0.0
19549,Hebei,China,39.549,116.1306,2020-04-04,326,6,310.0,10.0
19550,Heilongjiang,China,47.862,127.7615,2020-04-04,491,13,469.0,9.0
19551,Henan,China,33.882,113.614,2020-04-04,1276,22,1251.0,3.0
19552,Hong Kong,China,22.3,114.2,2020-04-04,862,4,173.0,685.0
19553,Hubei,China,30.9756,112.2707,2020-04-04,67803,3207,63762.0,834.0
19554,Hunan,China,27.6104,111.7088,2020-04-04,1019,4,1014.0,1.0
19555,Inner Mongolia,China,44.0935,113.9448,2020-04-04,117,1,74.0,42.0
19556,Jiangsu,China,32.9711,119.455,2020-04-04,651,0,632.0,19.0
19557,Jiangxi,China,27.614,115.7221,2020-04-04,937,1,935.0,1.0
19558,Jilin,China,43.6661,126.1923,2020-04-04,98,1,92.0,5.0
19559,Liaoning,China,41.2956,122.6085,2020-04-04,141,2,125.0,14.0
19560,Macau,China,22.1667,113.55,2020-04-04,43,0,10.0,33.0
19561,Ningxia,China,37.2692,106.1655,2020-04-04,75,0,75.0,0.0
19562,Qinghai,China,35.7452,95.9956,2020-04-04,18,0,18.0,0.0
19563,Shaanxi,China,35.1917,108.8701,2020-04-04,256,3,245.0,8.0
19564,Shandong,China,36.3427,118.1498,2020-04-04,778,7,755.0,16.0
19565,Shanghai,China,31.202,121.4491,2020-04-04,529,6,356.0,167.0
19566,Shanxi,China,37.5777,112.2922,2020-04-04,137,0,133.0,4.0
19567,Sichuan,China,30.6171,102.7103,2020-04-04,557,3,538.0,16.0
19568,Tianjin,China,39.3054,117.323,2020-04-04,180,3,144.0,33.0
19569,Tibet,China,31.6927,88.0924,2020-04-04,1,0,1.0,0.0
19570,Xinjiang,China,41.1129,85.2401,2020-04-04,76,3,73.0,0.0
19571,Yunnan,China,24.974,101.487,2020-04-04,184,2,172.0,10.0
19572,Zhejiang,China,29.1832,120.0934,2020-04-04,1262,1,1229.0,32.0
19573,,Colombia,4.5709,-74.2973,2020-04-04,1406,32,85.0,1289.0
19574,,Congo (Brazzaville),-4.0383,21.7587,2020-04-04,22,2,2.0,18.0
19575,,Congo (Kinshasa),-4.0383,21.7587,2020-04-04,154,18,3.0,133.0
19576,,Costa Rica,9.7489,-83.7534,2020-04-04,435,2,13.0,420.0
19577,,Cote d'Ivoire,7.54,-5.5471,2020-04-04,245,1,25.0,219.0
19578,,Croatia,45.1,15.2,2020-04-04,1126,12,119.0,995.0
19580,,Cuba,22.0,-80.0,2020-04-04,288,6,15.0,267.0
19581,,Cyprus,35.1264,33.4299,2020-04-04,426,11,33.0,382.0
19582,,Czechia,49.8175,15.473,2020-04-04,4472,59,78.0,4335.0
19583,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-04,181,0,93.0,88.0
19584,Greenland,Denmark,71.7069,-42.6043,2020-04-04,11,0,3.0,8.0
19585,,Denmark,56.2639,9.5018,2020-04-04,4077,161,1283.0,2633.0
19586,,Djibouti,11.8251,42.5903,2020-04-04,50,0,8.0,42.0
19587,,Dominican Republic,18.7357,-70.1627,2020-04-04,1488,68,16.0,1404.0
19588,,Ecuador,-1.8312,-78.1834,2020-04-04,3465,172,100.0,3193.0
19589,,Egypt,26.0,30.0,2020-04-04,1070,71,241.0,758.0
19590,,El Salvador,13.7942,-88.8965,2020-04-04,56,3,2.0,51.0
19591,,Equatorial Guinea,1.5,10.0,2020-04-04,16,0,1.0,15.0
19592,,Eritrea,15.1794,39.7823,2020-04-04,29,0,0.0,29.0
19593,,Estonia,58.5953,25.0136,2020-04-04,1039,13,59.0,967.0
19594,,Eswatini,-26.5225,31.4659,2020-04-04,9,0,0.0,9.0
19595,,Ethiopia,9.145,40.4897,2020-04-04,38,0,4.0,34.0
19596,,Fiji,-17.7134,178.065,2020-04-04,12,0,0.0,12.0
19597,,Finland,64.0,26.0,2020-04-04,1882,25,300.0,1557.0
19598,French Guiana,France,3.9339,-53.1258,2020-04-04,61,0,22.0,39.0
19599,French Polynesia,France,-17.6797,149.4068,2020-04-04,40,0,0.0,40.0
19600,Guadeloupe,France,16.25,-61.5833,2020-04-04,134,7,24.0,103.0
19601,Mayotte,France,-12.8275,45.1662,2020-04-04,134,2,14.0,118.0
19602,New Caledonia,France,-20.9043,165.618,2020-04-04,17,0,1.0,16.0
19603,Reunion,France,-21.1351,55.2471,2020-04-04,334,0,40.0,294.0
19604,Saint Barthelemy,France,17.9,-62.8333,2020-04-04,6,0,1.0,5.0
19605,St Martin,France,18.0708,-63.0501,2020-04-04,24,2,5.0,17.0
19606,Martinique,France,14.6415,-61.0242,2020-04-04,145,3,27.0,115.0
19607,,France,46.2276,2.2137,2020-04-04,68605,7560,15438.0,45607.0
19608,,Gabon,-0.8037,11.6094,2020-04-04,21,1,1.0,19.0
19609,,Gambia,13.4432,-15.3101,2020-04-04,4,1,2.0,1.0
19610,,Georgia,42.3154,43.3569,2020-04-04,162,1,36.0,125.0
19611,,Germany,51.0,9.0,2020-04-04,96092,1444,26400.0,68248.0
19612,,Ghana,7.9465,-1.0232,2020-04-04,205,5,31.0,169.0
19613,,Greece,39.0742,21.8243,2020-04-04,1673,68,78.0,1527.0
19614,,Guatemala,15.7835,-90.2308,2020-04-04,61,2,15.0,44.0
19615,,Guinea,9.9456,-9.6966,2020-04-04,111,0,5.0,106.0
19616,,Guyana,5.0,-58.75,2020-04-04,23,4,0.0,19.0
19617,,Haiti,18.9712,-72.2852,2020-04-04,20,0,1.0,19.0
19618,,Holy See,41.9029,12.4534,2020-04-04,7,0,0.0,7.0
19619,,Honduras,15.2,-86.2419,2020-04-04,264,15,3.0,246.0
19620,,Hungary,47.1625,19.5033,2020-04-04,678,32,58.0,588.0
19621,,Iceland,64.9631,-19.0208,2020-04-04,1417,4,396.0,1017.0
19622,,India,21.0,78.0,2020-04-04,3082,86,229.0,2767.0
19623,,Indonesia,-0.7893,113.9213,2020-04-04,2092,191,150.0,1751.0
19624,,Iran,32.0,53.0,2020-04-04,55743,3452,19736.0,32555.0
19625,,Iraq,33.0,44.0,2020-04-04,878,56,259.0,563.0
19626,,Ireland,53.1424,-7.6921,2020-04-04,4604,137,25.0,4442.0
19627,,Israel,31.0,35.0,2020-04-04,7851,44,427.0,7380.0
19628,,Italy,43.0,12.0,2020-04-04,124632,15362,20996.0,88274.0
19629,,Jamaica,18.1096,-77.2975,2020-04-04,53,3,7.0,43.0
19630,,Japan,36.0,138.0,2020-04-04,3139,77,514.0,2548.0
19631,,Jordan,31.24,36.51,2020-04-04,323,5,74.0,244.0
19632,,Kazakhstan,48.0196,66.9237,2020-04-04,531,5,36.0,490.0
19633,,Kenya,-0.0236,37.9062,2020-04-04,126,4,4.0,118.0
19634,,"Korea, South",36.0,128.0,2020-04-04,10156,177,6325.0,3654.0
19635,,Kuwait,29.5,47.75,2020-04-04,479,1,93.0,385.0
